Id,Locality,Type,SubType,Sale_Type,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool
20315158,Leopoldsburg,House,house,Private,429000,4,178,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,178,644,Good,0,FALSE
20315154,Bressoux,House,house,Private,110000,2,112,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,112,88,Not Known,2,FALSE
20315153,Wemmel,Apartment,apartment,Private,138000,1,50,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,50,0,To be done up,2,FALSE
20315149,Laken,Apartment,penthouse,Private,239000,2,95,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,95,0,Good,2,FALSE
20315115,Lauwe,House,house,Private,425000,4,268,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,268,535,As new,3,TRUE
20314990,Wilrijk,Apartment,apartment,Private,255000,3,88,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,88,0,As new,0,FALSE
20314985,Gent,Apartment,flat-studio,Private,235000,0,41,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,41,0,Good,0,FALSE
20314968,Herzele,House,house,Private,189000,2,205,FALSE,TRUE,FALSE,TRUE,76,FALSE,0,281,133,Good,3,TRUE
20314941,Casteau,House,house,Private,319000,3,132,TRUE,FALSE,FALSE,TRUE,0,TRUE,2490,2622,2490,Good,4,TRUE
20314938,Burcht,House,house,Private,375000,3,200,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,200,306,To renovate,3,FALSE
20314936,Deurne,House,house,Private,339000,4,175,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,175,731,To be done up,4,TRUE
20314933,Bierghes,House,house,Private,395000,3,150,TRUE,FALSE,FALSE,TRUE,50,TRUE,720,920,795,Good,3,TRUE
20314932,Acoz,Apartment,duplex,Private,199900,1,0,TRUE,FALSE,FALSE,TRUE,4,FALSE,0,4,0,As new,3,FALSE
20314931,Acoz,House,house,Private,199900,1,0,TRUE,FALSE,FALSE,TRUE,4,FALSE,0,4,40,As new,3,TRUE
20314882,Kuringen,Other,bungalow,Private,285000,0,195,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,195,1521,To renovate,4,FALSE
20314876,Bassilly,House,house,Private,230000,3,178,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,178,315,Good,3,FALSE
20314875,Dongelberg,Apartment,apartment,Private,179000,2,97,TRUE,FALSE,FALSE,TRUE,15,TRUE,5,117,0,To be done up,2,TRUE
20314871,Enines,Apartment,apartment,Private,179000,2,97,TRUE,FALSE,FALSE,TRUE,15,TRUE,5,117,0,To be done up,2,TRUE
20314869,Awirs,Other,bungalow,Private,359000,3,160,TRUE,FALSE,FALSE,TRUE,24,TRUE,270,454,756,Good,4,TRUE
20314868,Amougies,House,house,Private,249000,2,150,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,150,770,Not Known,3,FALSE
20314867,Kerksken,House,house,Private,319000,3,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20314861,Bonheiden,House,house,Private,729000,4,222,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,222,1638,Not Known,0,FALSE
20314859,Gent,Apartment,apartment,Private,232000,1,71,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,71,0,Just renovated,0,FALSE
20314855,Ertvelde,Apartment,apartment,Private,215000,3,100,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,100,0,Good,0,FALSE
20314852,Ronse,House,mansion,Private,309000,4,232,TRUE,FALSE,FALSE,TRUE,12,TRUE,158,402,310,Just renovated,2,TRUE
20314842,Brielen,House,house,Private,250950,3,144,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,144,96,As new,2,FALSE
20314840,Ronse,House,house,Private,189000,5,300,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,300,209,To renovate,0,FALSE
20314839,Beveren,Apartment,apartment,Private,229000,3,90,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,90,0,Just renovated,0,FALSE
20314838,Harelbeke,Apartment,apartment,Private,349000,3,114,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,114,0,Good,0,FALSE
20314832,Desselgem,Apartment,apartment,Private,445126,2,136,FALSE,FALSE,FALSE,TRUE,142,FALSE,0,278,0,Not Known,0,FALSE
20314825,Brugge,House,house,Private,795000,2,0,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,0,0,As new,0,FALSE
20314823,Brugge,House,house,Private,925000,3,185,TRUE,FALSE,FALSE,TRUE,0,TRUE,915,1100,1051,Good,4,FALSE
20314822,Casteau,House,villa,Private,495000,4,192,TRUE,FALSE,FALSE,TRUE,12,TRUE,750,954,1000,Good,4,TRUE
20314821,Bertem,House,house,Private,559000,4,157,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,157,280,As new,3,FALSE
20314820,Peutie,House,house,Private,599000,4,202,FALSE,FALSE,FALSE,TRUE,14,TRUE,150,366,0,To be done up,2,FALSE
20314819,Anderlecht,House,mixed-use-building,Private,769000,3,142,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,142,0,To be done up,2,FALSE
20314818,Awirs,House,house,Private,120000,2,105,FALSE,FALSE,FALSE,FALSE,0,TRUE,1770,1875,2170,To renovate,3,FALSE
20314816,Sint-pieters-woluwe,Apartment,apartment,Private,365000,3,110,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,124,0,Good,2,TRUE
20314699,Herselt,Apartment,apartment,Private,335310,2,113,FALSE,FALSE,FALSE,TRUE,11,FALSE,0,124,0,Not Known,0,FALSE
20314698,Herselt,Apartment,apartment,Private,349065,2,117,FALSE,FALSE,FALSE,TRUE,11,FALSE,0,128,0,Not Known,0,FALSE
20314697,Herselt,Apartment,apartment,Private,499630,3,93,FALSE,FALSE,FALSE,TRUE,50,FALSE,0,143,0,Not Known,0,FALSE
20314696,Herselt,Apartment,apartment,Private,301160,1,93,FALSE,FALSE,FALSE,TRUE,22,FALSE,0,115,0,Not Known,0,FALSE
20314695,Mechelen,Other,service-flat,Private,295000,1,83,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,83,0,Not Known,0,FALSE
20314694,Mechelen,Other,service-flat,Private,305000,1,83,FALSE,FALSE,FALSE,TRUE,7,FALSE,0,90,0,Not Known,0,FALSE
20314693,Mechelen,Other,service-flat,Private,275000,1,83,FALSE,FALSE,FALSE,TRUE,6,FALSE,0,89,0,Not Known,0,FALSE
20314691,Mechelen,Other,service-flat,Private,310000,1,83,FALSE,FALSE,FALSE,TRUE,7,FALSE,0,90,0,Not Known,0,FALSE
20314674,Brugge,House,house,Private,250000,3,129,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,129,156,Good,0,FALSE
20314629,Afsnee,Apartment,apartment,Private,380000,2,99,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,109,0,Good,0,FALSE
20314627,Afsnee,Apartment,apartment,Private,400000,3,111,TRUE,FALSE,FALSE,TRUE,27,FALSE,0,138,0,Good,0,FALSE
20314624,Afsnee,Apartment,apartment,Private,370000,2,100,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,110,0,Good,0,FALSE
20314623,Afsnee,Apartment,apartment,Private,390000,2,96,TRUE,FALSE,FALSE,TRUE,16,FALSE,0,112,0,Good,0,FALSE
20314622,Afsnee,Apartment,apartment,Private,355000,2,91,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,105,0,Good,0,FALSE
20314620,Afsnee,Apartment,apartment,Private,365000,3,101,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,114,0,Good,0,FALSE
20314618,Afsnee,Apartment,apartment,Private,355000,3,101,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,114,0,Good,0,FALSE
20314560,Anderlecht,Apartment,apartment,Private,345000,2,90,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,102,0,Not Known,0,FALSE
20314504,Herenthout,Apartment,apartment,Private,299000,2,93,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,106,0,Not Known,3,FALSE
20314476,Boezinge,House,house,Private,189000,5,199,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,199,185,Good,4,FALSE
20314473,Heusy,House,mixed-use-building,Private,230000,2,86,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,86,193,Good,2,FALSE
20314472,La Reid,Apartment,apartment,Private,317000,3,88,FALSE,FALSE,FALSE,TRUE,4,FALSE,0,92,0,As new,4,FALSE
20314470,Assebroek,Apartment,ground-floor,Private,329000,2,91,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,91,0,Not Known,2,TRUE
20314469,Assebroek,Apartment,ground-floor,Private,329000,2,91,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,91,0,Not Known,2,TRUE
20314467,Deurne,Apartment,apartment,Private,245000,2,94,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,109,0,Good,2,FALSE
20314465,Borgerhout,Apartment,apartment,Private,214000,2,70,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,70,0,Good,0,FALSE
20314462,Aisemont,House,house,Private,399000,3,133,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,133,789,Not Known,3,FALSE
20314461,Aisemont,House,house,Private,360000,3,178,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,178,691,Not Known,0,FALSE
20314460,Aisemont,House,house,Private,354000,4,167,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,167,610,Not Known,0,FALSE
20314442,Schriek,House,house,Private,465000,2,121,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,121,4635,To be done up,4,TRUE
20314428,Loppem,House,house,Private,430000,4,227,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,227,717,To be done up,4,TRUE
20314422,Gent,Apartment,apartment-block,Private,875000,8,298,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,298,189,Not Known,2,TRUE
20314419,Antwerpen,Apartment,apartment,Private,255000,1,55,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,55,0,Good,2,FALSE
20314418,Antwerpen,Apartment,apartment,Private,219000,2,90,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,90,0,Not Known,0,FALSE
20314416,Bovekerke,House,house,Private,387000,2,99,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,99,2880,To renovate,4,FALSE
20314415,Adinkerke,Apartment,apartment,Private,439000,3,132,TRUE,TRUE,FALSE,TRUE,4,FALSE,0,136,0,Good,4,FALSE
20314413,Saint-ghislain,Other,triplex,Private,250000,3,170,FALSE,FALSE,FALSE,TRUE,18,FALSE,0,188,0,As new,3,FALSE
20314409,Grandrieu,House,house,Private,95000,2,51,FALSE,FALSE,FALSE,TRUE,11,FALSE,0,62,240,Not Known,4,FALSE
20314407,Bassevelde,House,house,Private,495000,3,120,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,120,318,As new,3,FALSE
20314406,Aalst,House,house,Private,349000,3,309,FALSE,FALSE,FALSE,FALSE,0,TRUE,1236,1545,1419,As new,3,FALSE
20314400,Brugge,Apartment,apartment-block,Private,339000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,100,To renovate,0,FALSE
20314399,Brugge,House,house,Private,339000,2,0,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,0,100,To renovate,4,FALSE
20314398,Wijnegem,Apartment,apartment,Private,190000,2,86,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,86,0,To be done up,3,FALSE
20314394,Bouffioulx,House,house,Private,185000,3,200,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,200,389,To renovate,3,FALSE
20314390,Knokke,Apartment,apartment,Private,399000,0,40,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,40,0,Good,0,FALSE
20314389,Knokke,Apartment,duplex,Private,895000,2,131,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,131,0,Good,0,FALSE
20314388,Dorinne,House,house,Private,395000,3,148,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,148,675,Not Known,3,FALSE
20314387,Saint-ghislain,House,town-house,Private,250000,3,170,FALSE,FALSE,FALSE,TRUE,18,FALSE,0,188,70,As new,3,TRUE
20314384,Blaasveld,House,house,Private,249000,3,161,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,161,459,Good,0,FALSE
20314382,Afsnee,Apartment,apartment,Private,355000,2,91,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,105,0,Good,0,FALSE
20314380,Blaasveld,House,house,Private,249000,5,162,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,162,205,Good,0,FALSE
20314379,Antwerpen,Apartment,apartment,Private,219000,2,85,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,92,0,Just renovated,0,FALSE
20314375,Gent,Apartment,apartment,Private,235000,1,57,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,67,0,Good,0,FALSE
20314374,Turnhout,House,house,Private,379000,3,150,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,150,297,Good,3,FALSE
20314373,Nieuwpoort,House,house,Private,439000,4,239,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,239,210,Just renovated,0,FALSE
20314371,Nieuwrode,House,house,Private,879500,4,407,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,407,4200,Not Known,4,FALSE
20314369,Aalst,Apartment,apartment,Private,274900,2,87,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,95,0,Not Known,0,FALSE
20314366,Gouy-Lez-Piéton,House,house,Private,80000,2,90,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,90,0,To be done up,2,TRUE
20314366,Gouy-Lez-Piéton,House,house,Private,80000,2,90,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,90,0,To be done up,2,TRUE
20314360,Afsnee,Apartment,apartment,Private,390000,2,96,TRUE,FALSE,FALSE,TRUE,16,FALSE,0,112,0,Good,0,FALSE
20314357,Horrues,House,house,Private,160000,4,171,TRUE,FALSE,FALSE,FALSE,0,TRUE,540,711,641,Good,3,FALSE
20314314,Dolembreux,Other,chalet,Private,84000,2,34,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,34,183,Good,4,FALSE
20314291,Afsnee,Apartment,apartment,Private,355000,3,101,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,114,0,Good,0,FALSE
20314290,Afsnee,Apartment,apartment,Private,365000,3,101,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,114,0,Good,0,FALSE
20314284,Gent,Apartment,apartment,Private,400000,3,111,TRUE,FALSE,FALSE,TRUE,27,FALSE,0,138,0,Good,0,FALSE
20314281,Sint-pieters-woluwe,House,house,Private,2250000,8,800,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,800,1500,To be done up,4,TRUE
20314270,Mariakerke,House,house,Private,300000,4,307,TRUE,FALSE,FALSE,FALSE,0,TRUE,225,532,425,To renovate,2,TRUE
20314220,De Haan,Apartment,apartment,Private,89000,1,32,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,32,0,As new,0,FALSE
20314115,Sint-Andries,Apartment,apartment,Private,169900,1,75,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,75,0,As new,0,FALSE
20314064,Afsnee,Apartment,apartment,Private,370000,2,100,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,110,0,Good,0,FALSE
20314063,De Haan,Apartment,ground-floor,Private,87000,1,32,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,32,0,As new,0,FALSE
20313980,Nieuwkerken-Waas,House,house,Private,269000,3,133,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,133,140,Good,0,FALSE
20313972,Deerlijk,House,house,Private,349000,3,231,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,231,557,Not Known,3,FALSE
20313971,Kortrijk,House,house,Private,259000,3,146,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,146,60,Not Known,2,FALSE
20313971,Kortrijk,House,house,Private,259000,3,146,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,146,60,Not Known,2,FALSE
20313968,De Haan,Apartment,ground-floor,Private,415000,2,72,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,72,0,Good,0,FALSE
20313967,Welkenraedt,Apartment,apartment,Private,175000,2,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Good,3,FALSE
20313961,Elsene,Apartment,apartment,Private,1570000,4,297,FALSE,FALSE,TRUE,TRUE,300,FALSE,0,597,0,As new,4,TRUE
20313957,Court-saint-etienne,House,house,Private,245000,4,125,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,125,320,To renovate,4,FALSE
20313954,Chaineux,House,house,Private,980000,3,867,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,867,0,Good,4,TRUE
20313949,Anseremme,House,house,Private,200000,4,218,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,233,190,To be done up,2,FALSE
20313948,Harsin,House,house,Private,287000,3,0,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,0,0,To be done up,0,FALSE
20313933,Barvaux-Sur-Ourthe,House,house,Private,240000,2,58,TRUE,FALSE,FALSE,TRUE,41,FALSE,0,99,1053,Good,4,FALSE
20313932,Antwerpen,Apartment,apartment,Private,379000,2,84,TRUE,FALSE,FALSE,TRUE,20,FALSE,0,104,0,As new,0,TRUE
20313919,Groot-Bijgaarden,House,house,Private,589000,3,200,FALSE,FALSE,FALSE,TRUE,19,TRUE,500,719,0,Not Known,3,FALSE
20313918,Sint-agatha-berchem,Apartment,apartment-block,Private,989000,4,288,TRUE,FALSE,FALSE,TRUE,25,TRUE,130,443,296,As new,2,FALSE
20313915,Kapelle-op-den-bos,House,house,Private,625000,4,250,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,250,2548,To be done up,4,FALSE
20313913,Damme,House,house,Private,497969,3,203,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,203,621,Not Known,3,FALSE
20313905,Ans,House,house,Private,199000,3,165,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,165,330,Good,3,FALSE
20313901,Beez,House,house,Private,339000,3,0,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,0,357,To be done up,4,FALSE
20313900,Luingne,House,house,Private,219900,2,74,FALSE,FALSE,FALSE,FALSE,0,TRUE,170,244,315,Not Known,4,FALSE
20313895,Malle,House,villa,Private,949000,4,280,TRUE,FALSE,TRUE,TRUE,1,TRUE,3000,3281,3300,Good,4,TRUE
20313891,Lommel,House,house,Private,599000,5,376,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,376,2659,Good,4,FALSE
20313886,Bressoux,House,house,Private,199000,2,155,TRUE,FALSE,FALSE,TRUE,12,TRUE,70,237,200,Good,2,TRUE
20313885,Liedekerke,House,villa,Private,625000,4,180,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,180,542,As new,4,FALSE
20313883,Koekelberg,Apartment,apartment,Private,199900,2,70,TRUE,FALSE,FALSE,TRUE,2,FALSE,0,72,0,As new,3,TRUE
20313882,Merksem,Apartment,apartment,Private,215000,2,93,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,105,0,Not Known,2,FALSE
20313881,Merksem,Apartment,apartment,Private,210000,2,93,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,105,0,Not Known,2,FALSE
20313880,Harelbeke,Apartment,ground-floor,Private,349000,3,114,FALSE,FALSE,FALSE,TRUE,40,TRUE,88,242,0,Good,3,TRUE
20313878,Maldegem,House,house,Private,309000,4,147,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,147,752,Not Known,3,TRUE
20313877,Bazel,Apartment,apartment,Private,329000,3,89,FALSE,FALSE,FALSE,TRUE,22,FALSE,0,111,0,Good,2,TRUE
20313875,Loenhout,House,house,Private,649000,3,315,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,315,347,Not Known,3,TRUE
20313873,Mons,Apartment,apartment,Private,150000,2,80,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,80,0,Good,2,FALSE
20313871,Neerwaasten,House,house,Private,145000,2,97,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,97,128,Not Known,3,FALSE
20313868,Eupen,House,villa,Private,575000,5,392,FALSE,FALSE,FALSE,TRUE,40,FALSE,0,432,3063,To be done up,4,TRUE
20313864,Brussel,Apartment,apartment,Private,395000,2,95,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,103,0,Good,2,FALSE
20313863,Charleroi,House,house,Private,289000,3,165,TRUE,FALSE,FALSE,TRUE,0,TRUE,494,659,899,Good,3,TRUE
20313861,Archennes,House,house,Private,250000,3,230,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,230,983,To renovate,4,FALSE
20313826,Brussel,Apartment,apartment,Private,239000,2,69,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,69,0,Good,0,FALSE
20313728,Antwerpen,Apartment,apartment,Private,265000,1,65,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,77,0,Good,2,FALSE
20313723,Gent,House,house,Private,450000,3,0,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,0,542,As new,3,FALSE
20313722,Ertvelde,Apartment,apartment,Private,169000,2,70,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,82,0,Good,0,FALSE
20313685,Edegem,Apartment,apartment,Private,239000,2,100,FALSE,FALSE,FALSE,TRUE,11,FALSE,0,111,0,As new,0,FALSE
20313671,Antwerpen,Apartment,apartment,Private,859000,4,232,TRUE,FALSE,FALSE,TRUE,25,FALSE,0,257,0,Not Known,2,TRUE
20313670,Dorinne,House,mixed-use-building,Private,285000,4,143,TRUE,FALSE,FALSE,TRUE,56,FALSE,0,199,0,Good,3,TRUE
20313669,Antwerpen,Apartment,apartment,Private,349000,1,64,TRUE,FALSE,FALSE,TRUE,16,FALSE,0,80,0,Good,0,FALSE
20313668,Berg,House,house,Private,435000,3,215,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,215,1368,Good,4,FALSE
20313667,Knokke,Apartment,apartment,Private,1995000,2,95,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,103,0,As new,2,TRUE
20313666,Beveren-waas,House,house,Private,680000,3,135,TRUE,FALSE,FALSE,TRUE,0,TRUE,400,535,672,As new,4,FALSE
20313665,Beveren-waas,Apartment,apartment,Private,295000,2,105,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,105,0,Just renovated,0,FALSE
20313664,Sint-agatha-berchem,Apartment,apartment,Private,325000,2,145,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,145,0,Good,2,TRUE
20313663,Schaarbeek,Apartment,apartment,Private,220000,1,72,TRUE,FALSE,FALSE,TRUE,9,FALSE,0,81,0,Good,2,FALSE
20313660,Aarschot,House,mixed-use-building,Private,395000,4,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,1608,Not Known,3,FALSE
20313659,Knokke,Apartment,apartment,Private,699000,3,101,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,101,0,As new,2,TRUE
20313658,Brussel,Apartment,apartment,Private,375000,2,92,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,92,0,Good,2,TRUE
20313655,Brugge,House,mansion,Private,788000,4,380,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,380,148,Good,0,FALSE
20313653,Sterrebeek,Other,mixed-use-building-offices,Private,159000,0,70,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,70,0,Not Known,0,FALSE
20313652,Aalst,House,house,Private,235000,4,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,136,Not Known,0,FALSE
20313646,Lodelinsart,House,house,Private,139900,3,107,TRUE,FALSE,FALSE,TRUE,35,FALSE,0,142,120,Good,3,FALSE
20313644,Hasselt,Apartment,apartment,Private,237000,1,90,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,90,0,Good,0,FALSE
20313643,Oostende,Apartment,apartment,Private,159000,2,67,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,67,0,Good,0,FALSE
20313639,Elsene,Apartment,apartment,Private,295000,2,83,TRUE,FALSE,FALSE,TRUE,3,FALSE,0,86,0,To renovate,2,TRUE
20313632,Glain,Apartment,apartment,Private,260000,2,90,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,90,0,As new,4,FALSE
20313629,Sint-genesius-rode,House,exceptional-property,Private,1450000,4,540,TRUE,FALSE,FALSE,TRUE,200,TRUE,1200,1940,1596,Good,4,TRUE
20313628,Turnhout,House,house,Private,235000,2,125,TRUE,FALSE,TRUE,TRUE,20,TRUE,80,225,112,Good,2,FALSE
20313626,Gent,Apartment,apartment,Private,365000,3,101,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,114,0,Good,0,FALSE
20313624,Herent,House,villa,Private,469000,3,145,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,145,554,Not Known,4,FALSE
20313621,Gooik,House,house,Private,498500,3,365,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,365,678,Good,4,TRUE
20313620,Gent,Apartment,apartment,Private,390000,2,96,TRUE,FALSE,FALSE,TRUE,16,FALSE,0,112,0,Good,0,FALSE
20313617,Berneau,House,house,Private,165000,4,229,FALSE,FALSE,FALSE,FALSE,0,TRUE,127,356,207,To renovate,2,FALSE
20313616,Gent,Apartment,apartment,Private,310000,2,81,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,91,0,Good,0,FALSE
20313613,Antwerpen,Apartment,apartment,Private,325000,2,86,FALSE,FALSE,FALSE,TRUE,10,FALSE,0,96,0,Good,2,TRUE
20313613,Antwerpen,Apartment,apartment,Private,325000,2,86,FALSE,FALSE,FALSE,TRUE,10,FALSE,0,96,0,Good,2,TRUE
20313612,Antwerpen,House,house,Private,435000,3,132,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,132,132,Good,2,FALSE
20313610,Leers-Et-Fosteau,House,house,Private,260000,3,120,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,120,386,As new,4,FALSE
20313605,Antwerpen,House,mansion,Private,849000,5,375,TRUE,FALSE,FALSE,FALSE,0,TRUE,70,445,176,Good,2,TRUE
20313604,Hoboken,House,house,Private,409000,3,190,TRUE,FALSE,FALSE,TRUE,18,TRUE,40,248,134,Good,2,TRUE
20313602,S Herenelderen,Apartment,apartment,Private,225000,2,150,TRUE,FALSE,FALSE,TRUE,26,TRUE,48,224,0,Good,0,FALSE
20313601,Limal,Apartment,apartment-block,Private,180000,0,78,TRUE,TRUE,TRUE,TRUE,6,TRUE,6,90,100,Just renovated,2,TRUE
20313600,Bassenge,House,exceptional-property,Private,149000,3,152,FALSE,FALSE,FALSE,TRUE,0,TRUE,75,227,170,To renovate,2,FALSE
20313597,Aalst,House,house,Private,255000,3,173,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,173,614,To renovate,0,FALSE
20313590,Gent,Apartment,apartment,Private,355000,2,91,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,105,0,Good,0,FALSE
20313585,De Klinge,Apartment,apartment,Private,519000,6,273,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,273,0,Good,0,FALSE
20313584,Merksem,Apartment,apartment,Private,225000,2,93,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,105,0,Not Known,2,FALSE
20313566,Wondelgem,House,house,Private,340000,2,117,TRUE,FALSE,FALSE,FALSE,0,TRUE,206,323,320,To renovate,3,TRUE
20313554,Gent,Apartment,apartment,Private,380000,2,99,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,109,0,Good,0,FALSE
20313521,Gent,Apartment,apartment,Private,355000,3,101,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,114,0,Good,0,FALSE
